5.045554609375000291e+04,2.214992980957031250e+02,2.224768981933593750e+02
4.867728437500001019e+04,2.181425476074218750e+02,2.186576995849609375e+02
4.705313593750000291e+04,2.142434387207031250e+02,2.136022186279296875e+02
4.504817929687499418e+04,2.094395294189453125e+02,2.095038757324218750e+02
4.318742851562499709e+04,2.060265960693359375e+02,2.055525970458984375e+02
4.212376015624999127e+04,2.018965454101562500e+02,2.026093292236328125e+02
4.044599843750000582e+04,1.984169006347656250e+02,1.978627166748046875e+02
3.859849609375000000e+04,1.945408935546875000e+02,1.938976745605468750e+02
3.744328359375000582e+04,1.909595031738281250e+02,1.900597229003906250e+02
3.577441249999999854e+04,1.858394012451171875e+02,1.856986236572265625e+02
3.442760781249999854e+04,1.828103027343750000e+02,1.824692535400390625e+02
3.280996582031250000e+04,1.792290802001953125e+02,1.793704376220703125e+02
3.134658886718750000e+04,1.754716644287109375e+02,1.752897644042968750e+02
3.058309121093750582e+04,1.718660430908203125e+02,1.725268249511718750e+02
2.897399082031250146e+04,1.685484619140625000e+02,1.672017822265625000e+02
2.767259414062500218e+04,1.651189575195312500e+02,1.646398162841796875e+02
2.666253671875000146e+04,1.608260345458984375e+02,1.604771423339843750e+02
2.548377792968749782e+04,1.577766265869140625e+02,1.571722564697265625e+02
2.437715429687500000e+04,1.543605041503906250e+02,1.536476135253906250e+02
2.356859589843750291e+04,1.511493835449218750e+02,1.512912139892578125e+02
2.234703339843749927e+04,1.474808349609375000e+02,1.477722015380859375e+02
2.125981933593750000e+04,1.441535186767578125e+02,1.435348663330078125e+02
2.049237734375000218e+04,1.417599334716796875e+02,1.408121490478515625e+02
1.969504335937499854e+04,1.384619140625000000e+02,1.388081207275390625e+02
1.892079511718749927e+04,1.349900512695312500e+02,1.359238433837890625e+02
1.781568769531249927e+04,1.319836120605468750e+02,1.327284088134765625e+02
1.728081328125000073e+04,1.300157012939453125e+02,1.297058868408203125e+02
1.653065615234374854e+04,1.270132904052734375e+02,1.278355255126953125e+02
1.582359521484375000e+04,1.239222030639648438e+02,1.245167388916015625e+02
1.501478369140624818e+04,1.209175796508789062e+02,1.221500778198242188e+02
1.442458798828124964e+04,1.190143127441406250e+02,1.191744384765625000e+02
1.409081289062500036e+04,1.162890396118164062e+02,1.164434967041015625e+02
1.356447763671875146e+04,1.144439849853515625e+02,1.135228042602539062e+02
1.281276044921875291e+04,1.119048080444335938e+02,1.130111236572265625e+02
1.236284638671874927e+04,1.088749694824218750e+02,1.098691406250000000e+02
1.180910126953125109e+04,1.076849365234375000e+02,1.076346664428710938e+02
1.154907626953124964e+04,1.055803680419921875e+02,1.066817398071289062e+02
1.134833437500000036e+04,1.035503158569335938e+02,1.037135848999023438e+02
1.058481992187500146e+04,1.024051284790039062e+02,1.025646820068359375e+02
1.012753623046875146e+04,9.980657196044921875e+01,1.011233825683593750e+02
9.850935253906252910e+03,9.854650878906250000e+01,9.993733215332031250e+01
9.598627441406250000e+03,9.698021697998046875e+01,9.770977783203125000e+01
9.158717578124998909e+03,9.556039428710937500e+01,9.567094421386718750e+01
8.944309277343751091e+03,9.360838317871093750e+01,9.537236022949218750e+01
8.673953027343748545e+03,9.274295043945312500e+01,9.286557006835937500e+01
8.382197558593750728e+03,9.074050903320312500e+01,9.167350769042968750e+01
8.080357519531249636e+03,8.963053894042968750e+01,9.089646148681640625e+01
7.975075976562500728e+03,8.780901336669921875e+01,8.839117431640625000e+01
7.728447753906250000e+03,8.737250518798828125e+01,8.821172332763671875e+01
7.554820654296875546e+03,8.606867980957031250e+01,8.802510070800781250e+01
7.175957861328124636e+03,8.424028778076171875e+01,8.674284362792968750e+01
7.182160205078125728e+03,8.358898925781250000e+01,8.485949707031250000e+01
6.971077490234375546e+03,8.334188079833984375e+01,8.389662933349609375e+01
6.827090966796875364e+03,8.157665252685546875e+01,8.233618164062500000e+01
6.727523828124999454e+03,8.099920654296875000e+01,8.250570678710937500e+01
6.532894531250000909e+03,8.010344696044921875e+01,8.088015747070312500e+01
6.415830468750000364e+03,8.034486389160156250e+01,8.077138519287109375e+01
6.416667919921876091e+03,7.809007263183593750e+01,8.099040222167968750e+01
6.240410693359374818e+03,7.849606323242187500e+01,7.949459838867187500e+01
6.183317968749999636e+03,7.764598083496093750e+01,7.861217498779296875e+01
5.925065722656250728e+03,7.712060546875000000e+01,7.802710723876953125e+01
5.998542138671875364e+03,7.630409240722656250e+01,7.690590667724609375e+01
5.924875195312501091e+03,7.592513275146484375e+01,7.855148315429687500e+01
5.811525732421875546e+03,7.575682830810546875e+01,7.636272430419921875e+01
5.708169873046875182e+03,7.538753509521484375e+01,7.713735961914062500e+01
5.666858251953125546e+03,7.484251403808593750e+01,7.602666473388671875e+01
5.558326416015625000e+03,7.454474639892578125e+01,7.584865570068359375e+01
5.391486816406249091e+03,7.457287597656250000e+01,7.528401947021484375e+01
5.619869482421875546e+03,7.426416778564453125e+01,7.507270812988281250e+01
5.461502832031250364e+03,7.382485198974609375e+01,7.460926055908203125e+01
5.376556591796874272e+03,7.325937652587890625e+01,7.407838439941406250e+01
5.391530224609375182e+03,7.377185821533203125e+01,7.452970123291015625e+01
5.389428613281249454e+03,7.282629394531250000e+01,7.358843994140625000e+01
5.340148583984375364e+03,7.197638702392578125e+01,7.372680664062500000e+01
5.249582519531250000e+03,7.259185028076171875e+01,7.341451263427734375e+01
5.313362158203125546e+03,7.233668518066406250e+01,7.467013549804687500e+01
5.196347070312500364e+03,7.135847473144531250e+01,7.320019531250000000e+01
5.246955957031249454e+03,7.133805847167968750e+01,7.260991668701171875e+01
5.112866455078125000e+03,7.105181121826171875e+01,7.236434173583984375e+01
5.070528759765625182e+03,7.144750976562500000e+01,7.259043884277343750e+01
5.023853076171874818e+03,7.116646575927734375e+01,7.182131958007812500e+01
5.114364599609375546e+03,7.117186737060546875e+01,7.279215240478515625e+01
5.150022900390625182e+03,7.111700439453125000e+01,7.181037902832031250e+01
5.109525488281250546e+03,7.070565032958984375e+01,7.157602691650390625e+01
4.979695800781250909e+03,7.054821777343750000e+01,7.194582366943359375e+01
4.925426416015625364e+03,7.075673675537109375e+01,7.192842102050781250e+01
4.982391748046875364e+03,7.114128112792968750e+01,7.128007507324218750e+01
5.001354785156249818e+03,7.032099914550781250e+01,7.079239654541015625e+01
4.896077294921875364e+03,7.009437561035156250e+01,7.137432098388671875e+01
4.930732128906249272e+03,7.048593902587890625e+01,7.170941162109375000e+01
4.878339990234375364e+03,7.022573089599609375e+01,7.137258911132812500e+01
4.821305224609375728e+03,7.009506988525390625e+01,7.118996429443359375e+01
4.895333251953125000e+03,6.984626007080078125e+01,7.103095245361328125e+01
4.924813183593749272e+03,6.938887786865234375e+01,7.030603790283203125e+01
4.899001562500000546e+03,6.940235137939453125e+01,7.138899993896484375e+01
4.995461718749999818e+03,6.896865081787109375e+01,7.004148864746093750e+01
4.705058691406249636e+03,6.955101776123046875e+01,7.088325500488281250e+01
4.836210595703125364e+03,6.898679351806640625e+01,7.155698394775390625e+01
4.847479736328125000e+03,6.959900665283203125e+01,7.070584106445312500e+01
4.773359863281250000e+03,6.899295806884765625e+01,7.000296783447265625e+01
4.910603076171874818e+03,6.924319458007812500e+01,7.084770202636718750e+01
4.841702294921875364e+03,6.868214416503906250e+01,7.070782470703125000e+01
4.787852197265625364e+03,6.868789672851562500e+01,7.051654052734375000e+01
4.741973046874999454e+03,6.917609405517578125e+01,7.047564697265625000e+01
4.800166162109375364e+03,6.877159881591796875e+01,6.996343994140625000e+01
4.750839794921874272e+03,6.849589538574218750e+01,7.092195892333984375e+01
4.779020166015625364e+03,6.835508728027343750e+01,6.969448852539062500e+01
4.689923291015625182e+03,6.840395355224609375e+01,7.030994415283203125e+01
4.742174072265625000e+03,6.818774414062500000e+01,6.937772369384765625e+01
4.833595361328124454e+03,6.883266448974609375e+01,6.984103393554687500e+01
4.788829248046875364e+03,6.874765014648437500e+01,6.938698577880859375e+01
4.722722119140625182e+03,6.880136871337890625e+01,6.955119323730468750e+01
4.696041162109374454e+03,6.886316680908203125e+01,6.948469543457031250e+01
4.767637109374999454e+03,6.837278747558593750e+01,7.019815063476562500e+01
4.625073486328125000e+03,6.853113555908203125e+01,7.029534149169921875e+01
4.728525341796875182e+03,6.880004882812500000e+01,6.959986877441406250e+01
4.701065087890624454e+03,6.833878326416015625e+01,7.020172882080078125e+01
4.737618212890624818e+03,6.849822998046875000e+01,6.963124847412109375e+01
4.659231835937500364e+03,6.820010375976562500e+01,6.953814697265625000e+01
4.613246093750000000e+03,6.792687988281250000e+01,6.965081024169921875e+01
4.712055761718750546e+03,6.753567504882812500e+01,7.035803222656250000e+01
4.742409960937499818e+03,6.808830261230468750e+01,6.996494293212890625e+01
4.686092626953125546e+03,6.794196319580078125e+01,6.948413085937500000e+01
4.615765722656250546e+03,6.755744934082031250e+01,6.995335388183593750e+01
4.583092724609374272e+03,6.773738861083984375e+01,6.986232757568359375e+01
4.632757958984375364e+03,6.759799194335937500e+01,6.874224090576171875e+01
4.564852539062500000e+03,6.716508483886718750e+01,6.944122314453125000e+01
4.611792871093749454e+03,6.766977691650390625e+01,6.951952362060546875e+01
4.570446093749999818e+03,6.825676727294921875e+01,6.911400604248046875e+01
4.623254003906250546e+03,6.768505096435546875e+01,6.976975250244140625e+01
4.535283911132812136e+03,6.763074493408203125e+01,6.935468292236328125e+01
4.576407080078124636e+03,6.763113403320312500e+01,6.960416412353515625e+01
4.586194482421875364e+03,6.743930053710937500e+01,6.907626342773437500e+01
4.602883349609374818e+03,6.706385803222656250e+01,6.907447052001953125e+01
4.538947167968750364e+03,6.745674133300781250e+01,6.968569183349609375e+01
4.573040478515625182e+03,6.696512603759765625e+01,6.909922790527343750e+01
4.576092822265625728e+03,6.697040557861328125e+01,6.911664581298828125e+01
4.414510888671875364e+03,6.680339050292968750e+01,6.809948730468750000e+01
4.573677880859375364e+03,6.680184173583984375e+01,6.920346069335937500e+01
4.540527392578125728e+03,6.761989593505859375e+01,6.823278045654296875e+01
4.567111376953124818e+03,6.704776763916015625e+01,6.887139892578125000e+01
4.471566259765625546e+03,6.749543762207031250e+01,6.896846771240234375e+01
4.432735742187500364e+03,6.683052825927734375e+01,6.892692565917968750e+01
4.504975341796875000e+03,6.744069671630859375e+01,6.820146942138671875e+01
4.517418749999999818e+03,6.744393157958984375e+01,6.874595642089843750e+01
4.478449072265625546e+03,6.655507659912109375e+01,6.841410064697265625e+01
4.469986425781250546e+03,6.618452453613281250e+01,6.837062835693359375e+01
4.478938867187500364e+03,6.696457672119140625e+01,6.831415557861328125e+01
4.445574707031250000e+03,6.668357849121093750e+01,6.837528991699218750e+01
4.491347436523437864e+03,6.654753112792968750e+01,6.801981353759765625e+01
4.551355566406249636e+03,6.638474273681640625e+01,6.829151153564453125e+01
4.492427148437499454e+03,6.631465148925781250e+01,6.752946472167968750e+01
4.408616650390625182e+03,6.637055206298828125e+01,6.788604736328125000e+01
4.425910083007813228e+03,6.681117248535156250e+01,6.897702026367187500e+01
4.423792187500000182e+03,6.648638916015625000e+01,6.836125183105468750e+01
4.414735107421875000e+03,6.615756988525390625e+01,6.846585083007812500e+01
4.407566796875000364e+03,6.590322875976562500e+01,6.842430877685546875e+01
4.415187988281250000e+03,6.652385711669921875e+01,6.838966369628906250e+01
4.411467187500000364e+03,6.661075592041015625e+01,6.746858215332031250e+01
4.288870800781250182e+03,6.638539886474609375e+01,6.742807006835937500e+01
4.396795874023438046e+03,6.550946044921875000e+01,6.846831512451171875e+01
4.398510546874999818e+03,6.619853210449218750e+01,6.820142364501953125e+01
4.347298510742187318e+03,6.577783966064453125e+01,6.793896484375000000e+01
4.357709619140625364e+03,6.583671569824218750e+01,6.691315460205078125e+01
4.371641455078124636e+03,6.544902038574218750e+01,6.678011322021484375e+01
4.372689672851562136e+03,6.525503540039062500e+01,6.703060913085937500e+01
4.330501660156251091e+03,6.549413299560546875e+01,6.774833679199218750e+01
4.352885400390624454e+03,6.581197357177734375e+01,6.727369689941406250e+01
4.362324316406249636e+03,6.557543945312500000e+01,6.825798034667968750e+01
4.322449707031250000e+03,6.569013977050781250e+01,6.645986938476562500e+01
4.257529589843749818e+03,6.542267608642578125e+01,6.846530151367187500e+01
4.243158911132813046e+03,6.449797821044921875e+01,6.680962371826171875e+01
4.337753173828125000e+03,6.569948577880859375e+01,6.665528869628906250e+01
4.289097802734375364e+03,6.516891479492187500e+01,6.700318908691406250e+01
4.280240454101562136e+03,6.538282775878906250e+01,6.700915527343750000e+01
4.311707202148438228e+03,6.546115875244140625e+01,6.572344970703125000e+01
4.314994238281250546e+03,6.537860870361328125e+01,6.843788146972656250e+01
4.232214794921874272e+03,6.539544677734375000e+01,6.751468658447265625e+01
4.278935302734375000e+03,6.465779113769531250e+01,6.738589477539062500e+01
4.223743579101562318e+03,6.513289642333984375e+01,6.676401519775390625e+01
4.355745458984375546e+03,6.392906188964843750e+01,6.714913177490234375e+01
4.291472973632812682e+03,6.464547729492187500e+01,6.739349365234375000e+01
4.296127954101562864e+03,6.457234191894531250e+01,6.607546234130859375e+01
4.301237377929687682e+03,6.528823852539062500e+01,6.698329162597656250e+01
4.233827807617187318e+03,6.452455139160156250e+01,6.675926971435546875e+01
4.226025463867186772e+03,6.526288604736328125e+01,6.679193878173828125e+01
4.203091772460938046e+03,6.447692871093750000e+01,6.652275848388671875e+01
4.227389428710937864e+03,6.380265808105468750e+01,6.698040771484375000e+01
4.272650048828124454e+03,6.460762023925781250e+01,6.542826843261718750e+01
4.197315356445312318e+03,6.481283569335937500e+01,6.679717254638671875e+01
4.170049804687499091e+03,6.493144989013671875e+01,6.545957183837890625e+01
4.183854028320311954e+03,6.401304626464843750e+01,6.571670532226562500e+01
4.162678393554687318e+03,6.444949340820312500e+01,6.616617584228515625e+01
4.221375659179688228e+03,6.387776565551757812e+01,6.696983337402343750e+01
4.166217675781250364e+03,6.473230743408203125e+01,6.689121246337890625e+01
4.245690722656249818e+03,6.409844970703125000e+01,6.631567382812500000e+01
4.159384399414062500e+03,6.506208038330078125e+01,6.633995819091796875e+01
4.129194409179687682e+03,6.453038024902343750e+01,6.619136810302734375e+01
4.170278686523437500e+03,6.375955963134765625e+01,6.583707427978515625e+01
4.141190551757812500e+03,6.369327163696289062e+01,6.522035217285156250e+01
4.112856616210937318e+03,6.455877685546875000e+01,6.580972290039062500e+01
4.167014819335937318e+03,6.357019424438476562e+01,6.581556701660156250e+01
4.065130493164062500e+03,6.492773437500000000e+01,6.638674163818359375e+01
4.113838940429686772e+03,6.353868484497070312e+01,6.584197998046875000e+01
4.124452099609375182e+03,6.372745895385742188e+01,6.540693664550781250e+01
4.045134863281250091e+03,6.354305267333984375e+01,6.599907684326171875e+01
4.106056933593750728e+03,6.390235137939453125e+01,6.562866210937500000e+01
4.041750830078124636e+03,6.338676071166992188e+01,6.556982421875000000e+01
4.160898510742186772e+03,6.322620773315429688e+01,6.601004028320312500e+01
4.069116186523437591e+03,6.373698425292968750e+01,6.581928253173828125e+01
4.014951098632812318e+03,6.356885528564453125e+01,6.671932983398437500e+01
4.023757666015624636e+03,6.318239974975585938e+01,6.546935272216796875e+01
4.076592285156250000e+03,6.344637680053710938e+01,6.544074249267578125e+01
4.104807104492188046e+03,6.354514312744140625e+01,6.530215454101562500e+01
4.098097241210936772e+03,6.333863449096679688e+01,6.682809448242187500e+01
4.053134985351563046e+03,6.329655075073242188e+01,6.544506835937500000e+01
4.049017651367187227e+03,6.330887222290039062e+01,6.506254577636718750e+01
3.942641503906249454e+03,6.278029632568359375e+01,6.539266967773437500e+01
3.970937866210937955e+03,6.286948394775390625e+01,6.519850921630859375e+01
3.966255688476562682e+03,6.257480621337890625e+01,6.492183685302734375e+01
4.084148583984374909e+03,6.313891601562500000e+01,6.549030303955078125e+01
4.025783300781249636e+03,6.284252929687500000e+01,6.502294921875000000e+01
4.046461376953125182e+03,6.298723602294921875e+01,6.538871002197265625e+01
3.972008618164062227e+03,6.256266021728515625e+01,6.436222076416015625e+01
4.010525732421874636e+03,6.268777084350585938e+01,6.447860717773437500e+01
3.967410083007812318e+03,6.206402969360351562e+01,6.487443542480468750e+01
4.021427221679687591e+03,6.308321762084960938e+01,6.558551025390625000e+01
4.037828930664062227e+03,6.256615066528320312e+01,6.471920013427734375e+01
3.930542553710937227e+03,6.278065872192382812e+01,6.467285919189453125e+01
3.965134594726562682e+03,6.186786651611328125e+01,6.513293457031250000e+01
3.948799853515624818e+03,6.288033294677734375e+01,6.506553649902343750e+01
3.903694213867187500e+03,6.320946884155273438e+01,6.488740539550781250e+01
3.922147290039062227e+03,6.212733078002929688e+01,6.426051330566406250e+01
3.890699243164062409e+03,6.224480819702148438e+01,6.525595092773437500e+01
3.913905249023437136e+03,6.280445480346679688e+01,6.484946441650390625e+01
3.935516625976562409e+03,6.224997711181640625e+01,6.448198699951171875e+01
4.015543041992187682e+03,6.262053298950195312e+01,6.439439392089843750e+01
3.996159057617187955e+03,6.174836349487304688e+01,6.430216979980468750e+01
3.837829687499999636e+03,6.278412628173828125e+01,6.410774993896484375e+01
3.963091357421874818e+03,6.225163650512695312e+01,6.393552017211914062e+01
3.996693945312500546e+03,6.244681930541992188e+01,6.463240051269531250e+01
3.845686206054687318e+03,6.221555328369140625e+01,6.306450271606445312e+01
3.891918383789062318e+03,6.234216690063476562e+01,6.532121276855468750e+01
3.945171899414061954e+03,6.166171646118164062e+01,6.385364913940429688e+01
3.829655273437500000e+03,6.215565490722656250e+01,6.415807342529296875e+01
3.900822607421874636e+03,6.241417694091796875e+01,6.432186126708984375e+01
3.952304443359375455e+03,6.145304870605468750e+01,6.411380767822265625e+01
3.857549755859375182e+03,6.184481048583984375e+01,6.305023193359375000e+01
3.866454638671875273e+03,6.124757766723632812e+01,6.341714096069335938e+01
3.849427099609375091e+03,6.182914352416992188e+01,6.329471969604492188e+01
3.873731396484374727e+03,6.191370391845703125e+01,6.383490371704101562e+01
3.839490136718749909e+03,6.163761901855468750e+01,6.410810852050781250e+01
3.777776074218750182e+03,6.141765594482421875e+01,6.349736404418945312e+01
3.772240161132812318e+03,6.134277343750000000e+01,6.397228622436523438e+01
3.814839453124999181e+03,6.110466003417968750e+01,6.334101104736328125e+01
3.809076147460937591e+03,6.106596755981445312e+01,6.338645172119140625e+01
3.841436645507812955e+03,6.109903335571289062e+01,6.372590637207031250e+01
3.739898754882812682e+03,6.091558837890625000e+01,6.292686462402343750e+01
3.829522241210937409e+03,6.168149185180664062e+01,6.393838119506835938e+01
3.763282910156249727e+03,6.107412719726562500e+01,6.318692779541015625e+01
3.827316284179687500e+03,6.137101745605468750e+01,6.263659667968750000e+01
3.770873657226562500e+03,6.132805252075195312e+01,6.385212707519531250e+01
3.795326098632812773e+03,6.049919128417968750e+01,6.378447723388671875e+01
3.734385522460937409e+03,6.115022659301757812e+01,6.360745239257812500e+01
3.776134570312499363e+03,6.067581939697265625e+01,6.345468139648437500e+01
3.751017602539062864e+03,6.048632812500000000e+01,6.304944992065429688e+01
3.695810351562500273e+03,6.081091690063476562e+01,6.310436630249023438e+01
3.750494848632812591e+03,6.069830322265625000e+01,6.377494430541992188e+01
3.758003491210937682e+03,6.040378189086914062e+01,6.269675445556640625e+01
3.792146752929686954e+03,6.065633392333984375e+01,6.210754394531250000e+01
3.735118115234374727e+03,6.114862442016601562e+01,6.229993057250976562e+01
3.680274975585937682e+03,6.049379348754882812e+01,6.245963287353515625e+01
3.757221630859375637e+03,6.077527999877929688e+01,6.312857437133789062e+01
3.654794140625000182e+03,6.000637054443359375e+01,6.198572921752929688e+01
3.655280761718750455e+03,6.061217880249023438e+01,6.313282775878906250e+01
3.688573901367187773e+03,5.952641296386718750e+01,6.298460006713867188e+01
3.710159716796874818e+03,6.075912475585937500e+01,6.264697265625000000e+01
3.663204956054687500e+03,6.077920913696289062e+01,6.234402084350585938e+01
3.736358642578125455e+03,6.039031600952148438e+01,6.287846374511718750e+01
3.616489843750000091e+03,6.088294601440429688e+01,6.219290542602539062e+01
3.736199340820312500e+03,5.975869369506835938e+01,6.220940780639648438e+01
3.662899731445312682e+03,6.035306167602539062e+01,6.310811996459960938e+01
3.665229711914062591e+03,6.016390228271484375e+01,6.249845123291015625e+01
3.670040869140625091e+03,5.994056320190429688e+01,6.229251098632812500e+01
3.641162695312499636e+03,5.998925781250000000e+01,6.258751296997070312e+01
3.669736083984375455e+03,6.051277160644531250e+01,6.353520965576171875e+01
3.669443969726562500e+03,5.980434036254882812e+01,6.231576156616210938e+01
3.555107861328124727e+03,6.017245864868164062e+01,6.260774230957031250e+01
3.614618749999999636e+03,6.022357177734375000e+01,6.323994064331054688e+01
3.650605126953125364e+03,5.934022140502929688e+01,6.252260208129882812e+01
3.696934667968750091e+03,5.994522094726562500e+01,6.151536560058593750e+01
3.594144067382811954e+03,5.983478927612304688e+01,6.179126358032226562e+01
3.553872265625000637e+03,5.986871719360351562e+01,6.299910354614257812e+01
3.644641796875000182e+03,5.875463867187500000e+01,6.253511810302734375e+01
3.608356884765624727e+03,5.931338119506835938e+01,6.132184982299804688e+01
3.491434399414062227e+03,5.937543487548828125e+01,6.192769622802734375e+01
3.589234057617187318e+03,6.031578445434570312e+01,6.179777145385742188e+01
3.599385327148437682e+03,5.983738708496093750e+01,6.138922500610351562e+01
3.547288696289062045e+03,6.005337142944335938e+01,6.144449996948242188e+01
3.598641455078125091e+03,5.997011566162109375e+01,6.153036880493164062e+01
3.545515527343749454e+03,5.932832336425781250e+01,6.094864654541015625e+01
3.523338549804687318e+03,5.918635177612304688e+01,6.185296630859375000e+01
3.518385083007812227e+03,5.915805053710937500e+01,6.166044235229492188e+01
3.552173901367187682e+03,5.961858367919921875e+01,6.112036514282226562e+01
3.504412475585937500e+03,6.030898666381835938e+01,6.192225646972656250e+01
3.530380810546874272e+03,5.877199935913085938e+01,6.294689941406250000e+01
3.647328784179687318e+03,5.943729782104492188e+01,6.278199768066406250e+01
3.528879296874999909e+03,5.911562347412109375e+01,6.161891937255859375e+01
3.496320629882812227e+03,5.954467773437500000e+01,6.044754028320312500e+01
3.521629931640624818e+03,5.928081130981445312e+01,6.069212722778320312e+01
3.521517285156249727e+03,5.898742675781250000e+01,6.138061904907226562e+01
3.582241186523436681e+03,5.894979095458984375e+01,6.239104461669921875e+01
3.517377246093749818e+03,5.914067840576171875e+01,6.137230682373046875e+01
3.457292895507812318e+03,5.888280487060546875e+01,6.193224716186523438e+01
3.485811987304687591e+03,5.875899887084960938e+01,6.186711502075195312e+01
3.563420507812499636e+03,5.877153396606445312e+01,6.213608932495117188e+01
