1.145085048675537109e+01
1.374175548553466797e+01
6.047266483306884766e+00
8.607876777648925781e+00
1.182699584960937500e+01
5.092275142669677734e+00
7.647459030151367188e+00
1.499446392059326172e+01
7.804186344146728516e+00
1.618628120422363281e+01
1.887911796569824219e+01
1.819481658935546875e+01
3.543206024169921875e+01
2.913151359558105469e+01
4.015062713623046875e+01
4.587850952148437500e+01
3.634706497192382812e+01
4.733605575561523438e+01
1.209566879272460938e+01
1.566227531433105469e+01
8.104448318481445312e+00
1.835182571411132812e+01
1.881455612182617188e+01
1.701194190979003906e+01
3.602956771850585938e+01
2.617878723144531250e+01
3.506907653808593750e+01
4.791252136230468750e+01
3.015248107910156250e+01
4.430668258666992188e+01
1.266319942474365234e+01
1.735875320434570312e+01
2.095627403259277344e+01
2.072097587585449219e+01
2.998004150390625000e+01
3.340276336669921875e+01
3.733617782592773438e+01
3.823601531982421875e+01
4.661637878417968750e+01
4.238113403320312500e+01
4.120644378662109375e+01
4.704685974121093750e+01
1.461936473846435547e+01
1.779069328308105469e+01
2.107939338684082031e+01
2.599515151977539062e+01
3.413638687133789062e+01
3.681023788452148438e+01
3.849441909790039062e+01
4.241318893432617188e+01
5.174126052856445312e+01
4.240153503417968750e+01
4.570529174804687500e+01
4.885489273071289062e+01
